표준ID,ARS-ID,정류장명,위도,경도,비고
106000068,7162,봉우재고개,37.595025,127.097837,
106000069,7163,봉우재고개,37.59511206,127.0973049,
106000070,7164,우림시장,37.595398,127.09954,
106000071,7165,우림시장,37.5955034,127.099149,
106000072,7166,지하철7호선상봉역,37.59439714,127.0861766,
106000073,7167,지하철7호선상봉역,37.59419727,127.0859397,
106000074,7168,면목초등학교,37.59134367,127.0869725,
106000075,7169,면목초등학교,37.59130244,127.086678,
106000076,7170,지하철7호선면목역,37.5891322,127.0872406,
106000077,7171,지하철7호선면목역,37.58916623,127.0875226,
106000078,7172,면목본동주민센터.면목정보도서관,37.58675353,127.0881765,
106000079,7173,면목본동주민센터.면목정보도서관,37.5865148,127.0880981,
106000080,7174,면동초등학교,37.5842573,127.0884544,
106000081,7175,면동초등학교,37.5848548,127.08836,
106000082,7176,면목우체국.녹색병원,37.58205484,127.0887178,
106000083,7177,면목우체국.녹색병원,37.582733,127.088455,
106000084,7178,지하철7호선사가정역,37.57998181,127.0882251,
106000085,7179,지하철7호선사가정역,37.58122425,127.0884338,
106000086,7180,면목시장,37.57964703,127.0876507,
106000087,7181,면남초등학교,37.57863428,127.0863248,
106000088,7182,면남초등학교,37.5783,127.085932,
106000089,7183,방약국앞,37.57577456,127.0858494,
106000090,7184,방약국앞,37.575997,127.08574,
106000091,7185,중곡초등학교,37.572917,127.084205,
106000092,7186,중곡초등학교,37.57315089,127.0841788,
106000093,7187,삼용사입구,37.59768317,127.1001746,
106000094,7188,삼용사입구,37.59694407,127.1004182,
106000095,7189,용마공원입구,37.59378575,127.0993608,
106000096,7190,용마공원입구,37.594253,127.099292,
106000097,7191,면일초등학교,37.59178625,127.0982687,
106000098,7192,우리은행망우동지점,37.591217,127.097627,
106000099,7193,서일대학교,37.58951,127.0967,
106000100,7194,서일대학교,37.58907879,127.0968044,
106000101,7195,용마문화복지센터,37.5863677,127.0953482,
106000102,7196,용마문화복지센터,37.586712,127.095167,
106000103,7197,중화중학교,37.58399797,127.0940498,
106000104,7198,중화중학교.다문화가족지원센터,37.58475479,127.0941651,
106000105,7199,면중초등학교,37.58123119,127.0934632,
106000106,7200,면중초등학교,37.58226935,127.0933286,
106000107,7201,용마한신아파트,37.58001506,127.0928158,
106000108,7203,면목동금호어울림아파트,37.57930234,127.0918225,
106000109,7204,면목동금호어울림아파트,37.5777198,127.09064,
106000110,7205,면목동대원칸타빌아파트,37.577572,127.090077,
106000111,7206,용마폭포공원,37.57569223,127.088742,
106000112,7207,용마폭포공원,37.57592666,127.0885475,
106000113,7208,용마산역,37.57338157,127.0866709,
106000114,7209,용마산역,37.57350612,127.0863982,
106000115,7210,용마산하늘채아파트,37.57102368,127.086307,
106000116,7211,용마산하늘채아파트,37.57125817,127.0860197,
106000117,7212,묵동구길,37.61551908,127.0790555,
106000118,7213,묵동구길,37.61602449,127.0792044,
106000119,7214,묵1동주민센터입구.먹골역,37.61186322,127.0779517,
106000120,7215,묵1동주민센터입구.먹골역,37.61258959,127.0777996,
106000121,7216,신성은하수아파트,37.58890717,127.0736599,
106000122,7217,신성은하수아파트,37.58845406,127.0734455,
106000123,7218,면목2동한신아파트,37.58753105,127.0739213,
106000124,7219,면목2동한신아파트,37.586758,127.074238,
106000125,7220,면목5동,37.58560777,127.0758896,
106000126,7221,면목5동,37.58580153,127.075857,
106000127,7222,동서그랜드맨션,37.58612528,127.0782159,
106000128,7223,동서그랜드맨션,37.58643134,127.078685,
106000129,7224,하나은행면목지점,37.58671909,127.0809001,
106000130,7225,하나은행면목지점,37.5869965,127.0810827,
106000131,7226,면목복개천,37.587913,127.086043,
106000132,7227,면목복개천,37.58807081,127.0858783,
106000133,7228,지하철7호선면목역,37.58839698,127.088363,
106000134,7229,면목역,37.58867888,127.0885502,
106000135,7230,농협앞,37.58918267,127.0919716,
106000136,7231,농협앞,37.58944667,127.0919969,
106000137,7232,혜원여중고후문,37.590197,127.09618,
106000138,7233,혜원여중고후문,37.59045588,127.0965265,
106000139,7234,면목마젤란아파트,37.58682434,127.0837401,
106000140,7235,면목마젤란아파트,37.58670525,127.0839472,
106000141,7236,녹색병원입구,37.58415445,127.0836907,
106000142,7237,녹색병원입구,37.58490259,127.0833643,
106000143,7238,면목두산아파트1차,37.58193312,127.0838864,
106000144,7239,면목두산아파트1차,37.58183068,127.0834866,
106000145,7240,면목두산아파트4.5단지,37.57851527,127.0813453,
106000146,7241,면목두산아파트4.5단지,37.57860928,127.0809117,
106000147,7242,홈플러스면목동점,37.58132426,127.0822156,
106000148,7243,홈플러스면목동점,37.58113087,127.0817184,
106000149,7244,면목두산아파트2차,37.58110794,127.0848478,
106000150,7245,면목두산아파트2차,37.58098569,127.0844378,
106000151,7246,사가정역,37.58085893,127.0877427,
106000152,7247,사가정역,37.58071032,127.0876474,
106000153,7248,사가정시장,37.58056002,127.0897951,
106000154,7249,사가정시장,37.58052783,127.0889636,
106000155,7250,용마산교차로,37.58067818,127.0927884,
106000156,7251,중화2동주민센터,37.60161594,127.0767666,
106000157,7252,중화2동주민센터,37.60141304,127.077011,
106000158,7253,지하철7호선중화역3번출구,37.60165855,127.0791088,
106000159,7254,지하철7호선중화역3번출구,37.60145047,127.0789975,
106000160,7255,지하철7호선중화역2번출구,37.60169442,127.080683,
106000161,7256,지하철7호선중화역2번출구,37.601522,127.080945,
106000162,7257,중흥초등학교,37.60178942,127.0827319,
106000163,7258,중흥초등학교,37.60166294,127.0832063,
106000164,7259,이화연립경동제일교회앞,37.60235189,127.0849966,
106000165,7260,이화연립경동제일교회앞,37.60227319,127.08542,
106000166,7261,쌍용아파트신내테크노타운앞,37.60328775,127.0879638,
106000167,7262,쌍용아파트신내테크노타운앞,37.60311558,127.0880531,
106000168,7263,엘지아파트앞,37.60418182,127.0900987,
106000169,7264,엘지아파트앞,37.604048,127.090203,
106000170,7265,신현중학교,37.60521955,127.0916856,
106000171,7266,신현중학교,37.60479174,127.0914212,
106000172,7267,중랑구청,37.60663942,127.0942822,
106000173,7268,중랑구청,37.60620561,127.0936349,
106000174,7269,동성프라자앞,37.60777153,127.0971854,
106000175,7270,동성프라자앞,37.60770719,127.0976237,
106000176,7271,성원아파트경남아너스빌앞,37.60395684,127.0954657,
106000177,7272,성원아파트경남아너스빌앞,37.60345008,127.0958887,
106000178,7273,중랑구청사거리,37.60557719,127.095222,
106000179,7274,중랑구청사거리,37.6059131,127.0954614,
106000180,7275,신내동성3차아파트,37.60761445,127.0953334,
106000181,7276,신내동성1.2차아파트,37.60967002,127.0962048,
106000182,7277,신내10단지아파트,37.60914701,127.095563,
106000183,7278,신내9단지아파트,37.61056948,127.0959907,
106000184,7279,신내8단지아파트.서울의료원,37.61311489,127.0961797,
106000185,7280,신내9단지아파트.서울의료원,37.61262614,127.096622,
106000186,7281,신내7단지아파트홈플러스,37.61525321,127.0938875,
106000187,7282,신내7단지아파트홈플러스,37.61555622,127.0935821,
106000188,7283,봉화초등학교,37.61376091,127.0917244,
106000189,7284,봉화초등학교,37.6138773,127.0915286,
106000190,7285,신내6단지아파트.옹기테마공원,37.61389708,127.0904185,
106000191,7286,신내6단지,37.61622091,127.091681,
106000192,7287,신내6단지아파트.옹기테마공원,37.6140768,127.0898886,
106000193,7288,신내우체국,37.6165664,127.0900173,
106000194,7289,신내우체국,37.6164189,127.089649,
106000195,7290,구립도서관체육관,37.61544391,127.0872702,
106000196,7291,구립도서관체육관,37.61556801,127.0876124,
106000197,7292,신내4단지아파트,37.61659277,127.086081,
106000198,7293,신내4단지아파트,37.61653311,127.0863392,
106000199,7294,지하철6호선화랑대역,37.61983882,127.0856015,
106000200,7295,지하철6호선화랑대역,37.61969857,127.0863995,
106000201,7296,봉화산역2번출구,37.61684714,127.0928655,
106000202,7297,봉화산역3번출구,37.61645874,127.0929081,
106000203,7298,중랑경찰서후문,37.61946903,127.1049967,
106000204,7299,새우개마을,37.61824411,127.1033559,
106000205,7300,신내능마을,37.61436191,127.1016593,
106000206,7301,신내능마을,37.61455944,127.1014319,
106000207,7302,신내교회.신내데시앙아파트,37.61000727,127.1013034,
106000208,7303,신내교회.신내데시앙아파트,37.61053825,127.1010153,
106000209,7304,신내초등학교,37.6061556,127.10075,
106000210,7305,신내새한아파트앞,37.60583816,127.1010485,
106000211,7306,능산지하차도,37.60094741,127.1006376,
106000212,7307,능산지하차도,37.60108192,127.100349,
106000213,7308,상봉터미널,37.59646615,127.0931425,
106000214,7309,상봉터미널,37.59622669,127.0928591,
106000215,7310,망우3동주민센터.혜원여중고후문,37.59216765,127.0935437,
106000216,7311,망우3동주민센터.혜원여중고후문,37.59246525,127.0932383,
106000217,7312,동원시장,37.59045815,127.0937069,
106000218,7313,동원시장,37.59039979,127.0934407,
106000219,7314,면목본동파출소,37.58867095,127.0941327,
106000220,7315,면목본동파출소,37.58717592,127.0942916,
106000221,7316,중화2동체육공원,37.59998419,127.0737535,
106000222,7317,중화빗물펌프장,37.59822282,127.071882,
106000223,7318,중화2동새마을금고,37.595615,127.072125,
106000224,7319,중화2동새마을금고,37.59524439,127.0724261,
106000225,7320,중랑교동부시장,37.59381705,127.0724587,
106000226,7321,중랑교동부시장,37.59388448,127.0726966,
106000228,7324,아남리치카운티아파트,37.59021403,127.0852862,
106000229,7325,망우동고개,37.60128299,127.1083598,
106000230,7326,망우동고개,37.60101465,127.1081646,
106000231,7327,망우금호어울림아파트,37.60205641,127.1080483,
106000232,7328,망우동금호어울림아파트,37.60236274,127.1080906,
106000233,7329,경남아파트,37.60382609,127.1071131,
106000234,7330,서울특별시북부병원,37.60396656,127.1072231,
106000235,7331,양원역입구,37.60553989,127.1061947,
106000236,7332,양원역입구,37.60563981,127.1063013,
106000237,7333,양원리,37.60883855,127.1064361,
106000238,7334,양원리,37.60886031,127.1062878,
106000239,7335,동서울교회,37.61172496,127.1051637,
106000240,7336,동서울교회,37.61158521,127.1052575,
106000241,7337,중랑공영차고지,37.61364523,127.1020231,
106000242,7338,중랑공영차고지,37.613761,127.102146,
106000249,7346,면목아남아파트,37.5903178,127.0850893,
106000250,7347,중랑소방서,37.61487459,127.0952203,
106000251,7348,세방아파트입구,37.61505666,127.0845047,
106000252,7349,원묵고등학교,37.61560103,127.0855859,
106000253,7350,먹골파출소.신안아파트입구,37.61443113,127.0821932,
106000254,7351,먹골파출소.신안아파트입구,37.61428126,127.0813106,
106000255,7352,신안2차아파트,37.61479742,127.078895,
106000256,7353,신안2차아파트입구,37.61438317,127.0798732,
106000257,7354,중랑소방서,37.61468815,127.095117,
106000258,7355,송곡여고양원역,37.60588172,127.1058396,
106000259,7356,송곡여고양원역,37.605473,127.1056,
106000260,7357,풍진슈퍼,37.60468533,127.103524,
106000261,7358,풍진슈퍼,37.604392,127.103255,
106000262,7359,이화미디어고.중랑숲어린이도서관,37.6032313,127.1021142,
106000263,7360,이화미디어고.중랑숲어린이도서관,37.60311939,127.1023247,
106000264,7361,금란교회,37.60107781,127.101998,
106000265,7362,금란교회,37.60118,127.10215,
106000266,7363,망우사거리,37.60053784,127.1001455,
106000267,7364,망우사거리,37.60033516,127.1000649,
106000268,7365,국민은행망우동지점,37.59992018,127.0974108,
106000269,7366,국민은행망우동지점,37.59976155,127.0974548,
106000270,7367,신내6단지아파트,37.61635958,127.0918001,
106000271,7369,이수아파트앞시장입구,37.61823925,127.0832894,
106000272,7370,이수아파트앞시장입구,37.61817168,127.0832734,
106000273,7371,묵동교,37.618035,127.079282,
106000274,7372,묵동교,37.61783387,127.0792097,
106000275,7373,동양쇼핑,37.61538786,127.0785615,
106000276,7374,동양쇼핑,37.61556221,127.0778967,
106000277,7375,우리은행,37.61576658,127.0767891,
106000278,7376,하나은행,37.61558452,127.0768501,
106000279,7377,한국아파트,37.61513796,127.0734253,
106000280,7378,동구햇살아파트,37.6134823,127.0740059,
106000281,7379,묵동명사약국,37.61499351,127.075293,
106000282,7380,묵동명사약국,37.61490952,127.0755943,
106000283,7381,브라운캐슬,37.6135896,127.0753177,
106000284,7382,브라운캐슬,37.61361918,127.0755737,
106000285,7383,먹골역입구,37.61167095,127.075702,
106000286,7384,먹골역입구,37.61170053,127.0759456,
106000287,7385,묵2동주민센터,37.60989469,127.0760355,
106000288,7386,묵2동주민센터,37.60998825,127.076278,
106000289,7387,금보당금은방,37.60809051,127.076353,
106000290,7388,금보당금은방,37.60792632,127.0766496,
106000291,7389,신묵초등학교입구,37.60662246,127.0766381,
106000292,7390,신묵초등학교,37.60680066,127.0769622,
106000293,7391,제일시장,37.60496964,127.076992,
106000294,7392,제일프라자,37.60498119,127.0772322,
106000295,7393,신동신약국,37.60353674,127.0772499,
106000296,7394,신동신약국,37.60307696,127.0775983,
106000297,7395,중화역입구대원사약국,37.60125308,127.0777108,
106000298,7396,중화역입구대원사입구,37.60179815,127.0778563,
106000299,7397,태릉시장입구,37.59947863,127.0780328,
106000300,7398,태릉프라자약국농협,37.59831239,127.0770158,
106000301,7399,태릉시장입구굴다리,37.59648945,127.07569,
106000303,7401,우남푸르미아아파트,37.60759024,127.0995513,
106000304,7402,우남푸르미아아파트,37.60698499,127.0992198,
106000305,7403,신내초등학교,37.60567774,127.0978702,
106000306,7404,신내초등학교,37.60509203,127.0978819,
106000307,7405,경남아파트,37.60236721,127.0967061,
106000308,7406,대명프라자,37.60246338,127.0970064,
106000309,7407,건영아파트,37.60220918,127.0960139,
106000310,7408,상봉1동주민센터,37.60043785,127.087649,
106000311,7409,상봉1동주민센터,37.60066513,127.0873673,
106000312,7410,신내쌍용아파트,37.60153821,127.0874691,
106000313,7411,신내쌍용아파트,37.60178529,127.0872191,
106000477,7415,면목두산아파트2.3단지,37.57981406,127.0826783,
106000318,7417,망우역,37.59862979,127.092981,
106000319,7418,중랑공영차고지.신내역,37.6134693,127.1033107,
106000320,7420,서울특별시북부병원,37.605022,127.108843,
106000321,7421,양원역,37.60624153,127.1075243,
106000322,7422,성은교회앞,37.59733967,127.0720227,
106000324,7424,해모로아파트앞,37.60187936,127.1114253,
106000325,7425,먹골역,37.60893655,127.0778547,
106000326,7426,먹골역,37.60936435,127.0781825,
106000327,7427,중화2동체육공원,37.60036268,127.073695,
106000328,7429,태릉고등학교앞,37.61839298,127.0855245,
106000329,7430,태릉고등학교.원묵초등학교,37.61829,127.087245,
106000330,7431,태릉고등학교.원묵초등학교,37.61786517,127.0872175,
106000439,7432,서울의료원후문,37.61373459,127.0975761,
106000438,7433,서울의료원후문,37.61374125,127.098241,
106000436,7434,신내데시앙아파트후문,37.61305803,127.0995518,
106000437,7435,신내데시앙아파트후문,37.61307545,127.1002632,
106000440,7436,중화중학교삼거리,37.58644917,127.0948851,
106000441,7437,새우개마을입구,37.61405532,127.0998046,
106000442,7438,신내차량사업소입구,37.61267309,127.1018666,
106000443,7439,용마산빌라,37.57120702,127.0844834,
106000454,7440,신내역1번출구,37.6128279,127.1020718,
106000450,7442,능말입구,37.61404661,127.1056676,
106000451,7447,능말입구,37.61400719,127.1054127,
106000456,7448,중랑경찰서후문,37.61968904,127.1048419,
106000455,7449,신내데시앙아파트,37.61098392,127.1014463,
106000462,7450,당너머,37.6132445,127.1076806,
106000463,7451,당너머,37.61283071,127.1079642,
106000459,7452,신내데시앙포레아파트220동앞,37.61554495,127.1126668,
106000458,7453,신내데시앙포레아파트220동앞,37.61580441,127.1127216,
106000461,7454,신내데시앙포레아파트222동앞,37.61649908,127.110883,
106000460,7455,새솔초등학교입구,37.6172677,127.109803,
106000457,7456,새솔초등학교,37.61733929,127.1085201,
106000464,7457,중랑경찰서정문.우디안101동앞,37.61782141,127.1054963,
106900027,7458,중랑경찰서정문.우디안101동앞,37.61782435,127.1052244,
106000466,7459,신내우디안아파트107동앞,37.6156282,127.1054535,
106000465,7460,신내우디안아파트107동앞,37.61540412,127.1053926,
106000468,7461,신내10단지아파트,37.61029811,127.0950502,
106000469,7462,중랑공영차고지삼거리,37.61285169,127.1048558,
106000472,7463,우디안아파트114동앞,37.6188169,127.1075906,
106000471,7464,우디안아파트114동앞,37.61932597,127.1070735,
106000475,7465,늘푸른근린공원,37.58310843,127.0796406,
106000474,7466,늘푸른근린공원,37.58289078,127.0798503,
106000473,7467,브라운캐슬B동,37.61361867,127.0750884,
106900021,7500,진로아파트앞.종점,37.58772499,127.1015268,
106900019,7501,중화동종점,37.60006038,127.0825318,
106900022,7502,진주빌라.바다약국,37.58788065,127.1007366,
106900018,7503,정신교회,37.59979444,127.0813967,
106900017,7504,마을금고,37.59967885,127.0804464,
106900016,7505,공판장,37.58862902,127.0991229,
106900015,7506,수협,37.59955342,127.0793874,
106900024,7507,새마을금고,37.58921977,127.097398,
106900014,7508,태릉시장,37.59977225,127.0782426,
106900013,7510,서울중앙외과,37.58779305,127.0944316,
106900012,7512,면목역,37.58831332,127.0869543,
106900010,7515,면목2동치안센터,37.5896743,127.076024,
106900009,7517,중랑초등학교정문,37.58842145,127.0765526,
106900008,7519,한신아파트후문,37.58735639,127.0765028,
106900007,7520,마을금고,37.59950498,127.0803975,
106900006,7521,정신교회,37.59965553,127.0816027,
106900004,7523,중화동종점,37.59993325,127.0826438,
106900020,7524,지하철7호선면목역,37.588388,127.0883234,
106900003,7525,면목지구대,37.58781584,127.0941044,
106900025,7526,새마을금고,37.58909458,127.0973219,
106900002,7527,공판장,37.58849032,127.0990423,
106900026,7528,진주빌라.바다약국,37.58777259,127.1006629,
106900023,7529,진로아파트앞.종점,37.58762591,127.1014802,
106900001,7530,수협,37.59938308,127.0794314,
106000467,7550,중랑공영차고지.신내역,37.613209,127.103628,
106000480,7551,중랑공영차고지.종점,37.61338394,127.1044676,
106000470,7554,사가정역,37.58073582,127.0870023,
106000426,7770,홈플러스면목동점,37.58117182,127.0811398,
106000427,7771,망우역,37.59866073,127.092596,
107000001,8001,월곡뉴타운,37.60690619,127.0282093,
107000002,8002,월곡뉴타운,37.60597826,127.0274048,
107000003,8003,길음뉴타운,37.60362623,127.0241682,
107000004,8004,길음뉴타운,37.60318209,127.0236855,
107000005,8005,미아리고개.미아리예술극장,37.5988113,127.0217091,
107000006,8006,미아리고개.미아리예술극장,37.597921,127.0218209,
107000007,8007,돈암사거리.성신여대입구,37.59374328,127.0181314,
107000008,8008,돈암사거리.성신여대입구,37.5933063,127.0178391,
107000009,8009,삼선교.한성대학교,37.58985251,127.0092322,
107000010,8010,삼선교.한성대학교.조소앙활동터,37.58931282,127.0083738,
107000011,8101,숭곡초교입구,37.60993461,127.0322405,
107000012,8102,창문여고,37.61185059,127.03582,
107000013,8103,동방고개,37.61367862,127.0382524,
107000014,8104,장위동그린빌아파트,37.61785258,127.0431131,
107000015,8105,북서울꿈의숲,37.62031711,127.0453451,
107000016,8106,장월초등학교,37.62346595,127.0487106,
107000017,8107,국민대앞,37.61067955,126.9940273,
107000018,8108,국민대앞,37.61093007,126.994306,
107000020,8110,국민대학교앞,37.61072194,126.9947704,
107000021,8111,청덕초등학교,37.608787,126.999112,
107000022,8112,청덕초교,37.60863,127.00006,
107000023,8113,북악중학교,37.607386,127.002908,
107000024,8114,고려대사범대학부속고등학교,37.607888,127.002378,
107000025,8115,봉국사,37.605854,127.007624,
107000026,8116,봉국사,37.606138,127.007657,
107000027,8117,정릉2동주민센터,37.604593,127.011258,
107000028,8118,정릉2동주민센터,37.60486355,127.0113351,
107000029,8119,숭덕초교,37.60335836,127.0146827,
107000030,8120,숭덕초교,37.60369802,127.0151143,
107000031,8121,정릉길음시장,37.60218362,127.019095,
107000032,8122,정릉길음시장.길음뉴타운9단지,37.60255749,127.0195764,
107000033,8123,돈암동삼성아파트입구,37.60187443,127.0245753,
107000034,8124,길음역,37.60201338,127.0237044,
107000035,8125,돈암1동주민센터,37.60379601,127.0265806,
107000036,8126,돈암1동주민센터,37.60456372,127.0266726,
107000037,8127,종암사거리,37.603607,127.031172,
107000038,8128,KT월곡지사,37.60248306,127.0338761,
107000039,8129,KT월곡지사,37.60294674,127.035189,
107000040,8130,종암SK아파트,37.60203143,127.0374933,
107000041,8131,성북구보건소,37.60255347,127.0392921,
107000042,8132,월곡역,37.60161106,127.0415692,
107000043,8133,월곡역,37.6029111,127.0422121,
107000044,8134,동덕여대앞,37.60300278,127.0428339,
107000045,8135,한국과학기술연구원입구,37.604272,127.04481,
107000046,8136,상월곡역,37.605489,127.046447,
107000047,8137,월곡중학교,37.606895,127.049787,
107000048,8138,월곡중학교,37.60689212,127.0491494,
107000049,8139,새석관시장,37.608383,127.052607,
107000050,8140,새석관시장,37.60870001,127.0526018,
107000051,8141,돌곶이역,37.61131855,127.0583861,
107000052,8142,돌곶이역,37.61058612,127.0562085,
107000053,8143,장위동동원베네스트.온누리병원,37.61204183,127.0589632,
107000054,8144,석관동주민센터,37.61339007,127.0620509,
107000055,8145,석관동주민센터,37.61353359,127.0615798,
107000056,8146,석계역굴다리앞,37.61433148,127.0657966,
107000057,8147,석계역,37.61500287,127.067255,
107000058,8148,성가복지병원,37.60588272,127.0311379,
107000059,8149,성가복지병원,37.60574473,127.0315875,
107000060,8150,종암경찰서,37.60143263,127.0330444,
107000061,8151,종암경찰서,37.60104405,127.0337883,
107000062,8152,종암동주민센터,37.59941526,127.0341075,
107000063,8153,종암동주민센터,37.59818929,127.0349443,
107000064,8154,숭례초교,37.59480527,127.0356812,
107000065,8155,숭례초등학교,37.59439692,127.0361702,
107000066,8156,고대앞,37.58856369,127.0348108,
107000067,8157,우신향병원,37.58513594,127.0316105,
107000068,8158,안암오거리,37.58261176,127.0290052,
107000069,8159,대광초교,37.57970665,127.0250277,
107000070,8160,정릉북한산국립공원입구,37.61759463,126.9995129,
107000071,8161,정릉산장아파트,37.61688905,127.0028048,
107000072,8162,정릉대우아파트,37.616708,127.00386,
107000073,8163,정릉4동주민센터.경국사,37.61352336,127.0062481,
107000074,8164,정릉4동주민센터.경국사,37.61351,127.006451,
107000075,8165,KEB.하나은행.정릉중앙지점,37.61156967,127.0084194,
107000076,8166,KEB.하나은행.정릉중앙지점,37.61107675,127.0089018,
107000077,8167,정릉시장입구,37.60846533,127.0098213,
107000078,8168,정릉시장입구,37.60803278,127.0101519,
107000079,8169,정릉우체국앞,37.6051645,127.0114121,
107000080,8170,정릉우체국앞,37.60514015,127.0116579,
107000081,8171,미아초교,37.61153187,127.022039,
107000082,8172,미아초교,37.61088662,127.0224658,
107000083,8173,길음동동부아파트,37.60783808,127.0232895,
107000084,8174,길음동동부아파트,37.6078101,127.0235409,
107000085,8175,삼선동주민센터,37.59061071,127.0143473,
107000086,8176,삼선동주민센터,37.59069177,127.0147154,
107000087,8177,성북구청.성북경찰서,37.58824316,127.0172593,
107000088,8178,성북구청.성북경찰서,37.58860541,127.0172299,
107000089,8179,보문역,37.58585142,127.0189209,
107000090,8180,보문역,37.58448879,127.0199895,
107000091,8181,브라운호텔,37.58239632,127.0207962,
107000092,8182,브라운호텔,37.58239897,127.0211155,
107000093,8183,보문동주민센터,37.5804515,127.0218635,
107000094,8184,보문동주민센터,37.579835,127.0224863,
107000095,8185,월계2교.참누리아파트,37.62321836,127.0503746,
107000096,8186,월계2교,37.623825,127.050133,
107000097,8187,광운초교앞,37.62029973,127.0528392,
107000098,8188,광운초교,37.62055892,127.0529196,
107000099,8189,장위3동주민센터,37.61599932,127.0572876,
107000100,8190,장위3동주민센터,37.616156,127.0575142,
107000101,8191,장삼주유소,37.6141178,127.0592242,
107000102,8192,장삼주유소,37.61397337,127.0597361,
107000103,8193,장위사거리,37.61169477,127.0617328,
107000104,8194,장위사거리,37.61174473,127.0619827,
107000105,8195,석관중고등학교앞,37.60926115,127.0640252,
107000106,8196,석관고등학교,37.60893189,127.0646863,
107000107,8197,석관동코오롱아파트,37.60658528,127.0661262,
107000108,8198,석관동코오롱아파트,37.60669897,127.0663652,
107000109,8199,북서울꿈의숲,37.61930985,127.0449424,
107000110,8200,북서울꿈의숲,37.6190311,127.045768,
107000111,8201,장곡초교앞,37.61769857,127.0475819,
107000112,8202,장곡초교앞,37.61770654,127.0479422,
107000113,8203,하나은행장위동지점,37.61621078,127.050021,
107000114,8204,하나은행장위동지점,37.61643,127.050048,
107000115,8205,장위동원천주유소,37.61447319,127.0527679,
107000116,8206,장위동원천주유소,37.61463079,127.0529741,
107000117,8207,장위2동주민센터,37.61209215,127.0555323,
107000118,8208,장위2동주민센터,37.61218847,127.0557532,
107000119,8209,돌곶이역,37.61020459,127.0575579,
107000120,8210,돌곶이역,37.61107688,127.0568987,
107000121,8211,석관시장,37.60868974,127.0590704,
107000122,8212,석관시장,37.60881581,127.0592359,
107000123,8213,석관동새마을금고,37.60757181,127.0602271,
107000124,8214,석관동새마을금고,37.60732914,127.060774,
107000125,8215,한국예술종합학교,37.60564716,127.0618293,
107000126,8216,한국예술종합학교,37.60553708,127.0621022,
107000520,8218,돈암힐스테이트.코오롱하늘채,37.59843701,127.0142965,
107000129,8219,꿈의숲아이파크아파트,37.6180528,127.0515111,
107000130,8220,꿈의숲아이파크아파트,37.61826951,127.0512644,
107000131,8221,장곡초교사거리,37.6170002,127.0498584,
107000132,8222,장곡초교사거리,37.61705615,127.0496613,
107000133,8223,서울다원학교.한용운활동터,37.59460129,126.9913481,
107000134,8224,동방문화대학원대학교,37.59439956,126.9930729,
107000135,8225,동방문화대학원대학교,37.59472398,126.9936413,
107000136,8226,성북구립미술관.쌍다리앞,37.59359412,126.9958338,
107000137,8227,성북구립미술관.쌍다리앞,37.5937446,126.9959436,
107000138,8228,성북초교.성북선잠박물관,37.59291476,126.9987894,
107000139,8229,성북초교.성북선잠박물관,37.59307695,126.9978246,
107000140,8230,홍익대부속중고등학교입구,37.59321753,127.0006477,
107000141,8231,홍익대부속중고등학교입구,37.59327249,127.001531,
107000142,8232,경신중고입구,37.59178657,127.0028344,
107000143,8233,경신중고입구,37.59227316,127.0027846,
107000144,8234,성북동주민센터.동구마케팅고,37.59074669,127.0036474,
107000145,8235,성북동주민센터.동구마케팅고,37.59072776,127.0040392,
107000146,8236,삼선교.성북문화원,37.58870025,127.0054965,
107000147,8237,삼선교.성북문화원,37.58899579,127.0058033,
107000514,8238,서울다원학교.한용운활동터,37.59466505,126.991788,
107000522,8239,장위래미안아파트,37.61888366,127.0522481,
107000496,8240,신종월교,37.5975815,127.04126,
107000504,8241,창문여고,37.61203568,127.0362501,
107000521,8242,장위래미안아파트,37.6186712,127.0524922,
107000150,8245,길음시장,37.6030091,127.0235824,
107000151,8246,길음시장,37.60314977,127.0230921,
107000152,8247,길음역,37.60484766,127.0262174,
107000153,8248,길음역,37.6049721,127.0258052,
107000154,8249,미아사거리,37.61016767,127.0300444,
107000155,8250,서경로꿈마루도서관앞,37.61150524,127.0133874,
107000156,8251,길원초등학교입구,37.61043824,127.0143749,
107000157,8252,길원초등학교입구,37.610337,127.014672,
107000158,8253,길음뉴타운11단지롯데캐슬,37.60916938,127.0153997,
107000159,8254,길음뉴타운11단지롯데캐슬,37.608783,127.015477,
107000160,8255,정릉동아.태영아파트,37.60629227,127.0149529,
107000161,8256,정릉태영.동아아파트,37.60641,127.015123,
107000162,8257,숭덕초교,37.6041369,127.014675,
107000163,8258,성북생태체험관,37.620221,127.006498,
107000164,8259,정릉초교,37.619058,127.00634,
107000165,8260,정릉동풍림상가앞,37.6167005,127.0077086,
107000166,8261,정릉동풍림상가앞,37.61674285,127.0077754,
107000167,8262,정릉동풍림아파트.청소년문화의집,37.61612013,127.0087971,
107000168,8263,정릉입구,37.60242575,127.0135091,
107000169,8264,정릉입구,37.60301119,127.0134299,
107000170,8265,아리랑고개.아리랑시네미디어센터,37.60063178,127.0137784,
107000171,8266,아리랑고개.아리랑시네미디어센터,37.60050202,127.0138566,
107000172,8267,돈암2동주민센터입구.흥천사,37.59684526,127.0150133,
